id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock
587,293,586,194,2,4921223214,1000,10,1000,34
588,294,589,63,194,242519887,0,1,1000,144
589,294,588,194,63,4757480113,1000,10,1000,34
590,295,591,194,40,248873483,1000,10,1000,34
591,295,590,40,194,4751126517,1000,1900,1000,144
592,296,593,95,195,76610360,1000,1,1000,144
593,296,592,195,95,698250640,1000,1,1000,144
594,297,595,128,1,93382921,500,1,1000,14
595,297,594,1,128,2174617079,1000,1,0,144
596,298,597,100,115,5987047,1000,10,1000,144
597,298,596,115,100,113797953,1000,1,1000,144
598,299,599,156,77,89977154,1000,1,1000,144
599,299,598,77,156,1008295846,1000,1700,1000,30
600,300,601,54,196,12944952,1000,1,1000,144
601,300,600,196,54,250519048,1000,1,1000,144
602,301,603,46,145,13215031,1000,1,1000,144
603,301,602,145,46,236784969,1000,100,1000,144
604,302,605,54,145,23097150,1000,1,1000,144
605,302,604,145,54,226902850,1000,100,1000,144
606,303,607,46,145,13376496,1000,1,1000,144
607,303,606,145,46,236623504,1000,100,1000,144
608,304,609,87,145,19392042,1,19,1,40
609,304,608,145,87,230607958,1000,100,1,144
610,305,611,49,130,6220592,100,100,1000,144
611,305,610,130,49,1993779408,1,2,1000,40
612,306,613,197,194,5264515,400,1,1000,100
613,306,612,194,197,994735485,1000,10,1000,34
614,307,615,194,1,47157308,1000,10,1000,34
615,307,614,1,194,952842692,1000,1,0,144
616,308,617,76,194,24425906,1000,1,1000,144
617,308,616,194,76,2475574094,1000,10,1000,34
618,309,619,198,194,12668969,95,1,0,34
619,309,618,194,198,987331031,1000,10,0,34
620,310,621,62,194,99726306,850,84,0,142
621,310,620,194,62,900273694,1000,10,0,34
622,311,623,199,22,1929883,100,1,1000,44
623,311,622,22,199,95070117,0,1,1000,144
624,312,625,199,60,41453647,100,1,1000,44
625,312,624,60,199,416846353,100,10,1000,144
626,313,627,54,200,2987204,1000,1,1000,144
627,313,626,200,54,47012796,1000,100,1000,144
628,314,629,139,201,53886586,489,1000,1000,144
629,314,628,201,139,1946113414,100,1000,1000,50
630,315,631,58,202,2231435,1000,1,0,144
631,315,630,202,58,109055565,0,1,1000,34
632,316,633,203,130,10115088,1000,10,1000,14
633,316,632,130,203,289884912,1,1,0,40
634,317,635,191,8,20929324,1000,1,1000,144
635,317,634,8,191,250354676,200,1,1000,40
636,318,637,24,150,22837993,800,1,1000,144
637,318,636,150,24,327162007,99,1,1000,144
638,319,639,87,204,34155362,1,19,1000,40
639,319,638,204,87,715844638,1000,1,1,144
640,320,641,54,205,6400215,1000,1,1000,144
641,320,640,205,54,93599785,1000,100,1000,144
642,321,643,170,130,1288547,1000,1,1000,144
643,321,642,130,170,18711453,1,1,1000,40
644,322,645,54,109,10879290,1000,1,1000,144
645,322,644,109,54,189120710,1000,1,1000,144
646,323,647,206,63,36068500,1000,1,1000,144
647,323,646,63,206,363931500,0,1,1000,144
648,324,649,58,109,1934203,1000,1,1000,144
649,324,648,109,58,138065797,1000,1,1000,144
650,325,651,87,39,3610408,1,19,0,40
651,325,650,39,87,196389592,1000,10,1,14
652,326,653,139,39,19785383,489,1000,1000,144
653,326,652,39,139,180214617,1000,10,1000,14
654,327,655,46,170,2964667,1000,1,1000,144
655,327,654,170,46,27035333,1000,1,1000,144
656,328,657,160,206,59518081,490,10,1000,14
657,328,656,206,160,640481919,1000,1,0,144
658,329,659,60,207,2294159,100,10,1000,144
659,329,658,207,60,22705841,0,10,1000,144
660,330,661,208,130,2364686,1000,1,1000,144
661,330,660,130,208,53635314,1,1,1000,40
662,331,663,139,206,66196637,489,1000,1000,144
663,331,662,206,139,633803363,1000,1,1000,144
664,332,665,209,109,5875916,1000,1,1000,144
665,332,664,109,209,194124084,1000,1,1000,144
666,333,667,54,210,2441354,1000,1,1000,144
667,333,666,210,54,97558646,1000,100,1000,144
668,334,669,58,206,28318173,1000,1,1000,144
669,334,668,206,58,4971681827,1000,1,1000,144
670,335,671,206,77,43697191,1000,1,1000,144
671,335,670,77,206,1156302809,1000,1700,1000,30
672,336,673,211,177,11857522,1000,1,1,144
673,336,672,177,211,448142478,1000,100,1000,144
674,337,675,76,212,9149559,1000,1,1000,144
675,337,674,212,76,240850441,0,1,1000,10
676,338,677,165,130,11396562,1000,1,1000,144
677,338,676,130,165,112060438,1,1,1,40
678,339,679,207,40,2651327,0,10,1000,144
679,339,678,40,207,47348673,1000,1900,1000,144
680,340,681,24,139,92975949,800,1000,1000,144
681,340,680,139,24,907024051,489,1000,1000,144
682,341,683,130,213,15551756,1,1,1000,40
683,341,682,213,130,234448244,1000,1,1000,144
684,342,685,214,130,24564278,1000,1,1000,144
685,342,684,130,214,893435722,1,1,1000,40
686,343,687,54,214,17841496,1000,1,1000,144
687,343,686,214,54,286744504,1000,1,1000,144
688,344,689,54,214,23647965,1000,1,1000,144
689,344,688,214,54,242903035,1000,1,1000,144
690,345,691,54,215,9848284,1000,1,1000,144
691,345,690,215,54,219512716,1000,1,1000,144
692,346,693,87,119,100896661,1,19,1000,40
693,346,692,119,87,3773832339,490,1,1000,144
694,347,695,109,216,29927485,1000,1,1000,144
695,347,694,216,109,902780515,100,40,1000,18
696,348,697,95,217,28099508,1000,1,1000,144
697,348,696,217,95,271900492,1000,1,1000,144
698,349,699,218,58,19180236,1000,1,1000,144
699,349,698,58,218,230819764,1000,1,1000,144
700,350,701,219,220,52414316,2000,100,1000,200
701,350,700,220,219,1947585684,500,10,1000,30
702,351,703,150,221,27431906,99,1,1000,144
703,351,702,221,150,407913094,1000,1,1000,144
704,352,705,33,206,36770678,0,0,1000,40
705,352,704,206,33,363229322,1000,1,1000,144
706,353,707,101,222,186950705,1000,1,1000,144
707,353,706,222,101,1700049295,1000,990,1000,72
708,354,709,223,177,7222489,1000,1,1,144
709,354,708,177,223,192777511,1000,100,1000,144
710,355,711,224,87,283571732,1000,1,1,144
711,355,710,87,224,2716428268,1,19,1000,40
712,356,713,46,225,32455037,1000,1,1000,144
713,356,712,225,46,967544963,1000,100,1000,144
714,357,715,226,10,6223497,1000,1,1000,144
715,357,714,10,226,218924503,1000,1,1000,144
716,358,717,101,194,169150268,1000,1,0,144
717,358,716,194,101,1830849732,1000,10,1000,34
718,359,719,219,17,478932788,2000,100,1000,200
719,359,718,17,219,4521067212,100,1,1000,144
720,360,721,219,17,43302250,2000,100,1000,200
721,360,720,17,219,956697750,100,1,1000,144
722,361,723,24,63,6135363,800,1,1000,144
723,361,722,63,24,69358637,0,1,1000,144
724,362,725,122,58,183132782,475,250,1000,144
725,362,724,58,122,1816867218,1000,1,1000,144
726,363,727,54,177,356084535,1000,1,1000,144
727,363,726,177,54,9643915465,0,0,1000,144
728,364,729,54,227,11244857,1000,1,1000,144
729,364,728,227,54,488755143,0,0,1000,29
730,365,731,228,77,86125437,5000,5,1000,144
731,365,730,77,228,913874563,1000,1700,1000,30
732,366,733,54,229,20347141,1000,1,1000,144
733,366,732,229,54,186201859,1000,1,1000,144
734,367,735,87,230,28195763,1,19,1000,40
735,367,734,230,87,282448237,1000,1,1,144
736,368,737,76,150,18563777,1000,1,1000,144
737,368,736,150,76,3281436223,99,1,1000,144
738,369,739,54,231,2371783,1000,1,1000,144
739,369,738,231,54,23982217,100,1,1000,144
740,370,741,87,232,6756919,1,19,1000,40
741,370,740,232,87,259744081,1000,1,1000,144
742,371,743,228,233,56272195,5000,5,1000,144
743,371,742,233,228,943727805,1000,1,1000,144
744,372,745,116,234,76326860,1000,1,1000,144
745,372,744,234,116,923673140,250,0,1000,1008
746,373,747,226,87,4500843,1000,1,1,144
747,373,746,87,226,204181157,1,19,1000,40
748,374,749,235,4,2198675,1000,1,1000,144
749,374,748,4,235,247801325,1000,1,1000,144
750,375,751,87,236,2797692,1,19,1000,40
751,375,750,236,87,137202308,1000,1,1,144
752,376,753,54,237,1424513,1000,1,1000,144
753,376,752,237,54,224938487,1227,0,1000,144
754,377,755,223,177,1347791,1000,1,1,144
755,377,754,177,223,198652209,1000,100,1000,144
756,378,757,223,177,44019978,1000,1,1,144
757,378,756,177,223,555980022,1000,100,1000,144
758,379,759,54,238,25211056,1000,1,1000,144
759,379,758,238,54,511758944,1000,1,1000,144
760,380,761,54,239,3345487,1000,1,1000,144
761,380,760,239,54,64192513,1000,1,1000,144
762,381,763,95,6,9005398,1000,1,1000,144
763,381,762,6,95,190994602,49,10,1000,144
764,382,765,27,152,29580475,1000,1,1000,144
765,382,764,152,27,513463525,1000,1,1000,144
766,383,767,54,152,6022163,1000,1,1000,144
767,383,766,152,54,196736837,1000,1,1000,144
768,384,769,16,58,65715517,0,1,1000,144
769,384,768,58,16,1934284483,1000,1,1000,144
770,385,771,54,39,14236313,1000,1,1000,144
771,385,770,39,54,187300687,1000,10,1000,14
772,386,773,46,240,13568580,1000,1,1000,144
773,386,772,240,46,186431420,1000,100,1000,144
774,387,775,94,58,337095,1000,1,1000,144
775,387,774,58,94,153497905,1000,1,1000,144
776,388,777,94,62,567855593,1000,1,0,144
777,388,776,62,94,16209359407,850,84,1000,142
778,389,779,54,241,8890096,1000,1,1000,144
779,389,778,241,54,191109904,1000,1,1000,144
780,390,781,227,108,1791279,0,0,1000,29
781,390,780,108,227,198208721,1000,1,1000,144
782,391,783,95,16,71449969,1000,1,1000,144
783,391,782,16,95,1928550031,0,1,1000,144
784,392,785,94,54,14481851,1000,1,1000,144
785,392,784,54,94,810868149,1000,1,1000,144
786,393,787,242,243,410514519,1000,1,1000,144
787,393,786,243,242,7589485481,1000,1,1000,144
788,394,789,54,244,17366564,1000,1,1000,144
789,394,788,244,54,230477436,1000,1,1000,14
790,395,791,106,245,90911017,10000,10,0,40
791,395,790,245,106,1109088983,1000,10,1000,34
792,396,793,16,63,103313345,0,1,1000,144
793,396,792,63,16,1896686655,0,1,1000,144
794,397,795,54,16,125724854,1000,1,1000,144
795,397,794,16,54,1874275146,0,1,1000,144
796,398,797,19,227,12941110,1000,1,1000,144
797,398,796,227,19,227058890,0,0,1000,29
798,399,799,58,107,5732013,1000,1,1000,144
799,399,798,107,58,94034987,1000,1,1000,144
800,400,801,115,194,209221128,1000,1,1000,144
801,400,800,194,115,2290778872,1000,10,1000,34
802,401,803,54,246,16110544,1000,1,1000,144
803,401,802,246,54,229812456,1000,10,1000,4
804,402,805,58,247,25438685,1000,1,1000,144
805,402,804,247,58,279178315,1000,1,1000,144
806,403,807,160,248,76042655,490,10,1,14
807,403,806,248,160,923957345,1000,100,0,144
808,404,809,169,54,402457,0,1,1000,144
809,404,808,54,169,24412543,1000,1,1000,144
810,405,811,58,110,34765675,1000,1,1000,144
811,405,810,110,58,465234325,1000,1,1000,144
812,406,813,249,130,7820734,1000,1,1000,144
813,406,812,130,249,142179266,1,1,1000,40
814,407,815,250,251,683747,1000,1,1000,40
815,407,814,251,250,149316253,1000,1,1000,144
816,408,817,251,1,3662600,1000,1,1000,144
817,408,816,1,251,146337400,1000,1,1000,144
818,409,819,252,251,14503327,0,10,1000,144
819,409,818,251,252,135496673,1000,1,1000,144
820,410,821,191,46,2398547,1000,1,1000,144
821,410,820,46,191,97601453,1000,1,1000,144
822,411,823,249,58,656876,1000,1,1000,144
823,411,822,58,249,77343124,1000,1,1000,144
824,412,825,24,253,1759007,800,1,1000,144
825,412,824,253,24,68479993,1000,1,1000,144
826,413,827,43,253,305718,1,1,1000,4
827,413,826,253,43,46665282,1000,1,1000,144
828,414,829,100,130,2243513,1000,10,1000,144
829,414,828,130,100,51484487,1,1,1000,40
830,415,831,254,2,15768690,1000,1,1000,144
831,415,830,2,254,184231310,0,1000,1000,9
832,416,833,54,255,728911,1000,1,1000,144
833,416,832,255,54,19271089,1000,1,1000,144
834,417,835,46,256,124764931,1000,1,0,144
835,417,834,256,46,2631521069,1000,10,1000,34
836,418,837,257,130,11920543,1000,1,1000,144
837,418,836,130,257,303079457,1,1,1000,40
838,419,839,258,150,7223367,100,10,1000,72
839,419,838,150,258,342776633,99,1,1000,144
840,420,841,259,40,4237044,1000,10,1000,14
841,420,840,40,259,45762956,1000,1900,1000,144
842,421,843,46,260,134418344,1000,1,1000,144
843,421,842,260,46,1865581656,1000,1,1000,144
844,422,845,212,261,70003667,0,1,1000,10
845,422,844,261,212,1929996333,1000,1,1000,144
846,423,847,262,54,20132040,1000,1,1000,144
847,423,846,54,262,263565960,1000,1,1000,144
848,424,849,263,139,79190845,1000,1,1000,144
849,424,848,139,263,14920809155,489,1000,1000,144
850,425,851,252,77,73810054,0,10,1000,144
851,425,850,77,252,706189946,1000,1700,1000,30
852,426,853,262,130,5106052,1000,1,1000,144
853,426,852,130,262,52193948,1,1,1000,40
854,427,855,54,264,1876937,1000,1,1000,144
855,427,854,264,54,38929063,1000,1,1000,144
856,428,857,54,265,9811032,1000,1,1000,144
857,428,856,265,54,275333968,10000,5000,1000,144
858,429,859,62,192,37700950,850,84,1000,142
859,429,858,192,62,462299050,10000,1000,0,144
860,430,861,87,266,5182435,1,19,1000,40
861,430,860,266,87,244817565,1000,1,1,144
862,431,863,150,77,260419550,99,1,1000,144
863,431,862,77,150,3039580450,1000,1700,1000,30
864,432,865,54,192,1687651,1000,1,1000,144
865,432,864,192,54,233510349,5000,500,1000,144
866,433,867,87,267,9161157,1,19,1000,40
867,433,866,267,87,135838843,0,1,1,10
868,434,869,268,130,3419036,3000,100,1000,144
869,434,868,130,268,454010964,1,1,1000,40
870,435,871,54,252,15500072,1000,1,1000,144
871,435,870,252,54,246094928,0,10,1000,144
872,436,873,54,269,2264786,1000,1,1000,144
873,436,872,269,54,264222214,1,1,1000,144
874,437,875,115,270,6586408,1000,1,1000,144
875,437,874,270,115,207198592,1000,1,1000,144
876,438,877,271,87,10848575,1000,1,1,144
877,438,876,87,271,100311425,1,19,1000,40
878,439,879,224,1,590866240,1000,1,1000,144
879,439,878,1,224,5408765760,1000,1,1000,144
880,440,881,46,272,16435017,1000,1,0,144
881,440,880,272,46,233564983,950,1,1000,144
882,441,883,95,227,12661593,1000,1,1000,144
883,441,882,227,95,487338407,0,0,1000,29
884,442,885,46,33,468592066,1000,1,1000,144
885,442,884,33,46,4531407934,0,0,1000,40
886,443,887,227,6,45038635,0,0,1000,29
887,443,886,6,227,454961365,49,10,1000,144
888,444,889,46,8,43285026,1000,1,1000,144
889,444,888,8,46,436714974,200,1,1000,40
890,445,891,54,273,9348433,1000,1,1000,144
891,445,890,273,54,236408567,2000,2,1000,4
892,446,893,258,109,43610052,100,10,1000,72
893,446,892,109,258,456389948,1000,1,1000,144
894,447,895,58,6,5881205,1000,1,1000,144
895,447,894,6,58,94118795,49,10,1000,144
896,448,897,46,274,10840949,1000,1,0,144
897,448,896,274,46,189159051,100,1,1000,14
898,449,899,54,207,21075023,1000,1,1000,144
899,449,898,207,54,207467977,0,10,1000,144
900,450,901,275,220,16473414,1000,10,1,14
901,450,900,220,275,1983526586,500,10,0,30
902,451,903,258,276,96790528,100,10,1000,72
903,451,902,276,258,1903209472,42,4,1000,42
904,452,905,277,24,8904489,1000,100,1000,144
905,452,904,24,277,91095511,800,100,1,144
906,453,907,251,278,213072,1000,1,0,144
907,453,906,278,251,147092928,1000,100,1000,34
908,454,909,79,58,23739237,1000,1,1000,144
909,454,908,58,79,226260763,1000,1,1000,144
910,455,911,279,130,18251276,1000,1,1000,144
911,455,910,130,279,308677724,1,1,1000,40
912,456,913,222,276,7037260,1000,990,1000,72
913,456,912,276,222,254762740,42,2,1000,42
914,457,915,157,63,23935795,1000,1,1000,144
915,457,914,63,157,776064205,0,1,1000,144
916,458,917,24,280,1807230,800,1,1000,144
917,458,916,280,24,96875770,1000,1,1000,144
918,459,919,281,77,34778255,0,100,1000,24
919,459,918,77,281,1465221745,1000,1700,1000,30
920,460,921,150,192,10767815,99,1,1000,144
921,460,920,192,150,1089232185,10000,1000,1000,144
922,461,923,94,276,26591898,1000,1,1000,144
923,461,922,276,94,1473408102,42,2,1000,42
924,462,925,204,10,159583184,1000,1,1000,144
925,462,924,10,204,1840416816,1000,1,1000,144
926,463,927,46,276,59771385,1000,1,1000,144
927,463,926,276,46,940228615,92,7,1000,42
928,464,929,46,282,130631121,1000,1,1000,144
929,464,928,282,46,1869368879,5,20,1000,40
930,465,931,250,282,167241673,1000,1,1000,40
931,465,930,282,250,1519366327,5,20,1000,40
932,466,933,282,40,38919905,5,20,1000,40
933,466,932,40,282,1961080095,1000,1900,1000,144
934,467,935,87,275,50179488,1,19,0,40
935,467,934,275,87,3224001512,1000,10,1,14
936,468,937,10,283,22930425,1000,1,1000,144
937,468,936,283,10,215339575,1000,1,1000,144
938,469,939,276,70,31102392,42,2,1000,42
939,469,938,70,276,968897608,1000,1,1000,144
940,470,941,54,284,11192999,1000,1,0,144
941,470,940,284,54,213704001,1000,10,1000,14
942,471,943,276,252,29556471,42,3,1000,42
943,471,942,252,276,770443529,0,10,1000,144
944,472,945,58,285,2213192,1000,1,1,144
945,472,944,285,58,97786808,1000,100,1000,144
946,473,947,286,58,45493793,999,1,1000,34
947,473,946,58,286,516616207,1000,1,0,144
948,474,949,276,287,18054723,42,2,1000,42
949,474,948,287,276,781945277,50,1,1000,144
950,475,951,54,288,1273324,1000,1,1000,144
951,475,950,288,54,38726676,1,1,1000,144
952,476,953,54,289,1730310,1000,1,1000,144
953,476,952,289,54,18269690,1000,1,1000,144
954,477,955,258,263,201781,100,10,1000,72
955,477,954,263,258,499798219,1000,1,1000,144
956,478,957,250,290,13883612,1000,1,1000,40
957,478,956,290,250,186116388,100,100,1000,144
958,479,959,46,290,16012995,1000,1,1000,144
959,479,958,290,46,183987005,100,100,1000,144
960,480,961,33,291,2643780,0,0,1000,40
961,480,960,291,33,29749220,1000,1,1000,144
962,481,963,54,292,20369856,1000,1,1000,144
963,481,962,292,54,220114144,1000,1,1000,144
964,482,965,46,293,2225724,1000,1,1,144
965,482,964,293,46,47774276,1000,100,1000,144
966,483,967,227,40,10828448,0,0,1000,29
967,483,966,40,227,489171552,1000,1900,1000,144
968,484,969,263,294,3600853,1000,1,1000,144
969,484,968,294,263,56399147,1000,1,1000,144
970,485,971,26,295,27975893,5000,3000,1000,288
971,485,970,295,26,271498107,1000,1,1000,144
972,486,973,150,227,51367721,99,1,1000,144
973,486,972,227,150,1048632279,0,0,1000,29
974,487,975,296,177,2426785,1000,1,1,144
975,487,974,177,296,297573215,1000,100,1000,144
976,488,977,95,177,692467793,1000,1,1,144
977,488,976,177,95,14307532207,0,0,1000,144
978,489,979,297,298,24919740,1000,10,1000,14
979,489,978,298,297,775080260,1000,1,0,144
980,490,981,298,5,56456736,1000,1,1000,144
981,490,980,5,298,743543264,1000,1,1000,144
982,491,983,299,298,18673066,1000,10,1000,14
983,491,982,298,299,781326934,1000,1,0,144
984,492,985,298,8,7993590,1000,1,1000,144
985,492,984,8,298,792006410,200,1,1000,40
986,493,987,95,298,3231397,1000,1,1000,144
987,493,986,298,95,125669603,1000,1,1000,144
988,494,989,192,300,42017930,10000,1000,0,144
989,494,988,300,192,657982070,0,0,1000,34
990,495,991,54,301,8639123,1000,1,0,144
991,495,990,301,54,235176877,1000,10,1000,14
992,496,993,263,119,23926979,1000,1,1000,144
993,496,992,119,263,363778021,490,1,1000,144
994,497,995,283,130,1439242,1000,1,1000,144
995,497,994,130,283,24823758,1,1,1000,40
996,498,997,87,288,3354944,1,19,1000,40
997,498,996,288,87,196645056,1,1,1,144
998,499,999,54,302,13734935,1000,1,1000,144
999,499,998,302,54,268827065,1000,1,1000,144
1000,500,1001,16,303,25126461,0,1,1000,144
1001,500,1000,303,16,374873539,1000,1,1000,144
1002,501,1003,296,303,30377882,1000,1,1000,144
1003,501,1002,303,296,369622118,1000,1,1000,144
1004,502,1005,87,288,28345780,1,19,1000,40
1005,502,1004,288,87,471654220,1,1,1,144
1006,503,1007,54,212,15374273,1000,1,1000,144
1007,503,1006,212,54,3984625727,0,1,1000,10
1008,504,1009,54,304,92004094,1000,1,1000,144
1009,504,1008,304,54,1907995906,1000,1,1000,144
1010,505,1011,305,306,408904,1000,10,1000,14
1011,505,1010,306,305,59591096,1000,1,0,144
1012,506,1013,46,307,3090521,1000,1,1000,144
1013,506,1012,307,46,96909479,1000,1,1000,144
1014,507,1015,104,282,80654834,1000,1,1000,144
1015,507,1014,282,104,1919345166,5,20,1000,40
1016,508,1017,308,282,87671051,1000,1,1000,144
1017,508,1016,282,308,1912328949,5,20,1000,40
1018,509,1019,87,304,22898156,1,19,1000,40
1019,509,1018,304,87,426580844,1000,1,1,144
1020,510,1021,309,282,144527222,1000,10,1000,14
1021,510,1020,282,309,1855472778,5,20,0,40
1022,511,1023,54,296,11583845,1000,1,1000,144
1023,511,1022,296,54,196687155,1000,1,1000,144
1024,512,1025,310,282,139543607,1000,1,1000,144
1025,512,1024,282,310,1860456393,5,20,1000,40
1026,513,1027,311,282,56008901,1000,1,1000,144
